date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Nov 29 2015 - 12:45am;Santa Fe;Junior;2;1;3;8;9;1;0;2;0;Estadio Nemesio Camacho El Campín
Nov 29 2015 - 10:00pm;Deportivo Cali;Atlético Nacional;0;0;0;-1;-1;5;0;1;0;Estadio Deportivo Cali
Nov 30 2015 - 12:30am;Alianza Petrolera;Independiente Medellín;0;2;2;5;1;5;1;5;0;Estadio Daniel Villa Zapata
Dec 05 2015 - 10:30pm;Deportes Tolima;Once Caldas;3;1;4;6;4;3;0;4;1;Estadio Manuel Murillo Toro
Dec 06 2015 - 1:00am;Atlético Nacional;Deportivo Cali;3;1;4;3;4;3;0;5;0;Estadio Atanasio Girardot
Dec 06 2015 - 10:00pm;Junior;Santa Fe;3;1;4;3;2;4;1;6;2;Estadio Metropolitano Roberto Meléndez
Dec 07 2015 - 12:30am;Independiente Medellín;Alianza Petrolera;4;0;4;3;11;1;0;4;1;Estadio Atanasio Girardot
Dec 10 2015 - 11:30pm;Deportes Tolima;Junior;0;1;1;12;2;2;0;3;0;Estadio Manuel Murillo Toro
Dec 11 2015 - 1:30am;Independiente Medellín;Atlético Nacional;1;0;1;7;3;1;0;1;0;Estadio Atanasio Girardot
Dec 13 2015 - 10:00pm;Atlético Nacional;Independiente Medellín;2;0;2;4;5;3;0;3;1;Estadio Atanasio Girardot
Dec 14 2015 - 12:30am;Junior;Deportes Tolima;1;0;1;3;7;2;1;5;0;Estadio Metropolitano Roberto Meléndez
Dec 17 2015 - 12:00am;Junior;Atlético Nacional;2;1;3;7;1;0;0;3;0;Estadio Metropolitano Roberto Meléndez
Dec 20 2015 - 11:00pm;Atlético Nacional;Junior;1;0;1;11;3;5;0;3;0;Estadio Atanasio Girardot
